Order Date,Segment,Market,Sales,Profit
14-11-2012,Corporate,LATAM,195.78,-114.22
18-04-2013,Consumer,EU,83.79,34.29
26-04-2011,Consumer,EU,158.58,64.98
22-02-2013,Corporate,EU,96.66,3.84
09-04-2013,Home Office,APAC,108.396,-390.264
12-09-2012,Consumer,APAC,80.01,34.38
26-07-2011,Consumer,US,123.552,-29.3436
19-09-2014,Corporate,US,113.94,34.182
23-06-2014,Consumer,Canada,52.59,12.6
13-11-2014,Home Office,EMEA,121.05,50.82
21-01-2014,Consumer,EMEA,206.4,92.88
25-12-2012,Home Office,EMEA,150.804,-143.286
21-08-2014,Consumer,Africa,121.32,7.26
14-02-2011,Home Office,LATAM,81.6,22.84
22-11-2014,Consumer,LATAM,158.58,22.2
23-09-2014,Corporate,EU,92.7,30.51
22-02-2011,Consumer,EU,62.85,8.1
29-11-2011,Home Office,EU,60.42,9.66
14-05-2012,Consumer,EU,42.45,11.85
28-09-2012,Consumer,EU,72,10.08
05-12-2014,Home Office,EU,70.308,-14.112
10-02-2014,Consumer,EU,31.935,-11.505
23-12-2014,Home Office,APAC,97.713,-60.507
24-11-2012,Consumer,APAC,51.408,9.048
25-09-2012,Consumer,APAC,103.3461,14.1561
30-09-2014,Consumer,APAC,65.124,15.804
23-09-2014,Consumer,US,79.984,22.9954
15-08-2011,Consumer,US,62.94,30.2112
19-10-2012,Consumer,EMEA,102.54,35.88
16-12-2014,Consumer,Africa,90.96,2.7
03-09-2013,Corporate,EMEA,100.92,-95.88
28-09-2013,Consumer,EMEA,122.91,33.18
01-11-2013,Consumer,EMEA,146.52,21.96
20-08-2012,Consumer,Canada,122.91,33.18
30-11-2012,Consumer,LATAM,51.4,20.5
16-12-2014,Corporate,EU,129.06,46.44
06-11-2013,Consumer,EU,166.8,63.3
29-09-2011,Consumer,EU,89.58,30.42
13-03-2014,Consumer,APAC,83.88,30.96
27-08-2012,Consumer,APAC,87.534,1.914
04-11-2011,Corporate,APAC,134.37,57.69
20-11-2014,Corporate,APAC,196.83,6.39
07-09-2013,Corporate,US,77.88,22.5852
04-07-2014,Consumer,US,167.968,62.988
22-11-2013,Consumer,US,127.554,-9.111
24-07-2012,Home Office,US,135.09,62.1414
30-09-2011,Consumer,APAC,144.27,54.81
09-05-2013,Consumer,APAC,90.936,16.116
09-01-2013,Corporate,APAC,74.7,33.6
14-10-2014,Corporate,APAC,149.13,47.7
27-03-2014,Home Office,APAC,91.44,17.34
07-06-2011,Consumer,APAC,69.3,3.42
31-08-2013,Consumer,US,37.764,-27.6936
04-03-2013,Corporate,US,42.784,15.5092
03-12-2013,Corporate,US,59.7,26.865
26-12-2014,Corporate,US,153.552,51.8238
24-11-2011,Corporate,US,151.92,45.576
23-06-2012,Consumer,US,143.976,8.9985
20-11-2012,Corporate,US,50.12,23.5564
23-03-2011,Corporate,Africa,124.29,42.24
15-05-2012,Corporate,LATAM,144.56,-19.94
18-03-2013,Consumer,LATAM,89.4,26.82
31-07-2014,Corporate,EU,88.65,0
23-04-2012,Home Office,EU,60.6,27.84
11-09-2014,Corporate,EU,133.5,55.95
13-05-2011,Home Office,EU,138.96,36.09
17-08-2011,Corporate,APAC,138.915,26.235
13-09-2013,Consumer,APAC,70.875,15.675
10-09-2012,Corporate,US,106.68,33.0708
13-08-2014,Consumer,US,242.624,27.2952
14-10-2014,Corporate,EMEA,71.22,14.94
25-12-2013,Consumer,Africa,55.14,18.72
11-06-2013,Consumer,LATAM,98.86188,44.36188
13-06-2014,Consumer,LATAM,100.992,-11.808
28-07-2011,Consumer,LATAM,120.64,40.96
15-09-2012,Consumer,LATAM,27.36,-4.84
22-05-2013,Corporate,EU,219.672,31.692
07-05-2014,Home Office,EU,58.44,19.2
14-06-2011,Consumer,EU,58.44,7.56
12-11-2014,Consumer,EU,38.85,0
16-03-2011,Corporate,EU,83.4,9.96
04-05-2014,Corporate,APAC,118.224,-37.536
24-09-2014,Consumer,US,31.44,8.4888
31-10-2014,Home Office,US,33.94,9.1638
05-10-2011,Consumer,US,99.98,34.993
04-08-2011,Corporate,EMEA,148.59,28.23
10-07-2014,Home Office,Africa,63,6.84
06-08-2011,Home Office,LATAM,196.968,9.848
10-11-2014,Corporate,LATAM,84.52,42.24
08-02-2013,Home Office,EU,99.54,27.84
24-07-2014,Corporate,EU,229.446,-22.974
23-09-2011,Corporate,EU,122.115,-24.465
09-07-2011,Consumer,EU,102.78,29.76
31-08-2012,Consumer,APAC,66.75,-1.35
16-02-2012,Consumer,APAC,150.66,9
15-10-2014,Consumer,APAC,322.1271,-4.4829
08-03-2011,Consumer,APAC,316.764,13.944
05-06-2012,Corporate,APAC,251.7,52.8
12-05-2011,Consumer,US,34.79,10.7849
04-10-2014,Corporate,EMEA,196.8,84.6
22-09-2014,Home Office,Africa,57.402,-44.028
24-09-2014,Corporate,LATAM,111.552,-14.888
18-10-2011,Consumer,LATAM,130.26,48.18
23-09-2013,Consumer,LATAM,87.42,0
19-12-2012,Corporate,LATAM,60.6,13.92
26-06-2013,Consumer,EU,84.78,17.73
05-02-2014,Corporate,APAC,92.82,3.66
09-12-2013,Consumer,APAC,155.25,24.84
18-08-2012,Home Office,APAC,82.7595,-31.2405
20-09-2013,Consumer,US,69.52,17.38
29-01-2012,Home Office,EMEA,214.2,64.2
28-01-2014,Corporate,EMEA,65.22,15
22-09-2011,Consumer,Africa,100.08,28.98
06-06-2012,Corporate,EMEA,139.77,47.52
30-04-2012,Consumer,LATAM,387.224,38.024
01-10-2012,Consumer,LATAM,84.8,21.2
29-12-2014,Home Office,LATAM,90.848,9.068
06-03-2012,Consumer,EU,136.38,-79.14
05-05-2011,Home Office,EU,88.83,31.05
27-01-2012,Corporate,APAC,91.35,44.73
20-01-2012,Corporate,APAC,249.1344,-47.8656
27-09-2013,Consumer,APAC,159.4098,-27.0402
09-11-2011,Consumer,APAC,42.1191,-11.9709
24-04-2013,Consumer,US,108.336,37.9176
22-09-2012,Consumer,US,55.6,6.255
25-09-2013,Consumer,Africa,28.23,0
10-06-2014,Corporate,Africa,137.16,0
07-10-2014,Corporate,LATAM,54.636,5.456
04-01-2011,Corporate,LATAM,165.54824,49.42824
07-10-2014,Consumer,EU,127.296,28.566
19-03-2014,Consumer,EU,38.34,16.47
11-08-2014,Corporate,EU,49.5,16.32
18-07-2013,Consumer,EU,47.52,9.48
29-06-2013,Corporate,APAC,149.76,52.38
06-07-2011,Consumer,APAC,180.396,-90.204
23-08-2011,Corporate,APAC,143.37,11.07
26-08-2011,Home Office,US,176.8,22.984
02-04-2013,Consumer,US,88.04,22.8904
05-09-2014,Home Office,EMEA,68.07,10.2
25-11-2013,Consumer,Africa,161.22,45.12
02-12-2014,Corporate,Africa,29.55,3.54
16-10-2014,Consumer,LATAM,287.24436,65.60436
13-09-2014,Home Office,LATAM,90.3,3.6
19-05-2014,Corporate,LATAM,144.48,-41.02
18-12-2012,Home Office,LATAM,131.2,28.8
25-11-2014,Consumer,LATAM,142.2,2.7
20-11-2014,Consumer,EU,100.17,24.84
30-06-2011,Home Office,APAC,176.49,-58.83
08-12-2011,Home Office,APAC,132.9075,-87.1425
18-06-2014,Consumer,US,51.312,17.9592
15-08-2013,Consumer,US,105.552,35.6238
17-07-2013,Corporate,US,60.12,28.8576
20-06-2014,Consumer,Africa,103.08,21.6
24-12-2014,Consumer,Africa,220.536,-485.244
14-06-2012,Home Office,EMEA,108.42,22.74
12-11-2012,Corporate,LATAM,61.38,-37.92
08-11-2012,Consumer,LATAM,105.06,36.72
03-02-2014,Home Office,LATAM,54.18,8.1
11-10-2012,Consumer,LATAM,46.2,-24.64
10-04-2013,Home Office,LATAM,47.856,-1.624
01-02-2012,Consumer,LATAM,57,24.48
21-06-2013,Consumer,EU,136.2,21.72
17-06-2013,Home Office,APAC,134.9478,20.2878
11-09-2013,Consumer,APAC,41.58,9.66
09-05-2011,Home Office,APAC,128.334,-19.386
25-07-2011,Consumer,APAC,48.804,1.704
26-11-2012,Consumer,APAC,123.72,39.54
11-09-2014,Consumer,APAC,46.9974,-14.2026
01-05-2014,Corporate,APAC,57.6,8.64
24-11-2011,Consumer,US,111.79,43.5981
08-09-2014,Corporate,US,81.568,7.1372
03-03-2011,Consumer,Africa,113.28,29.43
30-10-2013,Corporate,LATAM,97.26,18.46
18-03-2013,Consumer,LATAM,30.48,11.84
28-11-2011,Consumer,EU,103.68,-68.43
30-05-2014,Corporate,EU,153.81,53.82
31-07-2014,Consumer,EU,107.4,8.58
13-12-2011,Consumer,APAC,254.6772,-30.8028
15-12-2012,Consumer,US,103.92,36.372
26-09-2011,Consumer,US,145.568,0
15-12-2014,Consumer,US,56.328,-26.7558
25-03-2014,Consumer,EMEA,40.32,-12.12
09-11-2013,Corporate,EMEA,79.29,10.29
05-12-2014,Consumer,Africa,56.58,24.87
25-05-2012,Consumer,EU,683.25,61.35
19-08-2014,Home Office,EU,76.14,25.11
18-10-2012,Home Office,APAC,504.36,191.61
25-09-2014,Consumer,APAC,96.66,3.78
26-09-2011,Corporate,APAC,87.6,30.6
21-09-2013,Corporate,APAC,109.8,43.92
05-11-2012,Corporate,APAC,30.564,-18.396
01-12-2014,Consumer,US,155.94,45.2226
02-04-2014,Consumer,Africa,38.16,17.91
17-06-2014,Consumer,EMEA,70.47,3.51
19-06-2012,Home Office,LATAM,180.72,54.12
06-07-2013,Consumer,EU,130.5,33.9
10-11-2014,Corporate,EU,84.672,-1.458
19-03-2013,Consumer,EU,356.16,163.8
31-08-2012,Consumer,EU,121.2,55.68
28-12-2013,Consumer,APAC,80.865,-50.175
05-05-2013,Home Office,APAC,85.05,18.81
14-01-2013,Home Office,APAC,387,61.92
16-02-2013,Corporate,US,92.064,-225.5568
21-11-2012,Corporate,US,246.1328,-76.0116
13-09-2012,Consumer,US,129.93,12.993
11-09-2012,Home Office,US,111.04,29.9808
30-04-2012,Corporate,EMEA,203.16,26.4
20-03-2014,Home Office,EMEA,170.19,64.65
11-08-2011,Corporate,Africa,46.494,-54.306
15-06-2012,Consumer,Africa,146.94,36.72
10-01-2012,Home Office,EMEA,95.76,5.58
15-05-2014,Consumer,LATAM,70.596,-22.404
05-10-2012,Consumer,LATAM,171.2,20.52
04-11-2011,Consumer,EU,79.92,32.76
24-08-2013,Corporate,APAC,143.046,52.416
18-03-2014,Consumer,US,107.44,27.9344
27-11-2012,Home Office,EMEA,100.5,25.08
26-11-2014,Corporate,Africa,125.34,60.15
16-06-2014,Corporate,Africa,78.12,11.7
08-03-2012,Corporate,EMEA,118.2,48.45
11-07-2014,Corporate,LATAM,80,16
01-11-2013,Consumer,LATAM,191.85552,74.57552
11-04-2012,Consumer,LATAM,130.56,62.64
16-01-2014,Home Office,LATAM,67.584,-60.876
24-05-2013,Home Office,LATAM,141.288,-73.052
16-03-2012,Home Office,LATAM,57.4,28
17-02-2012,Corporate,LATAM,135.7,31.2
24-09-2012,Home Office,LATAM,102.72,8.16
04-11-2011,Consumer,EU,171.153,34.173
27-04-2012,Consumer,EU,109.8,19.74
02-05-2014,Consumer,EU,53.568,0.588
26-05-2014,Consumer,EU,147.69,59.04
26-06-2012,Corporate,APAC,118.746,-2.664
28-03-2014,Corporate,APAC,144.1458,43.4358
20-03-2014,Home Office,APAC,80.622,29.502
20-07-2011,Corporate,APAC,57.8925,11.8425
05-10-2012,Consumer,US,66.294,-103.8606
26-11-2014,Consumer,Africa,87.84,32.46
17-09-2014,Corporate,LATAM,32.64,4.56
23-03-2013,Consumer,LATAM,161.1,66
28-05-2013,Corporate,LATAM,47.776,-1.824
13-11-2011,Home Office,EU,144.27,12.96
31-03-2014,Corporate,EU,72.27,13.68
09-02-2011,Home Office,APAC,136.566,22.626
08-06-2012,Home Office,APAC,54.6405,-14.3595
24-07-2014,Consumer,APAC,61.92,-29.94
23-09-2011,Corporate,US,83.984,31.494
15-03-2013,Consumer,US,241.332,-14.196
07-11-2013,Corporate,US,35.568,5.7798
29-08-2012,Home Office,US,114.52,11.452
17-03-2014,Corporate,US,70.464,22.9008
03-06-2014,Consumer,EMEA,128.22,58.98
04-10-2014,Corporate,LATAM,76.85496,-27.26504
28-11-2012,Consumer,LATAM,85.44,-21.36
26-01-2011,Consumer,EU,136.35,16.2
22-06-2013,Consumer,APAC,51.63,19.59
17-10-2014,Home Office,APAC,176.4,82.86
06-05-2014,Consumer,APAC,162.84,63.48
19-12-2014,Corporate,APAC,117.288,7.488
24-09-2014,Consumer,US,160.96,48.288
10-10-2012,Corporate,US,31.05,14.904
10-09-2012,Consumer,EMEA,97.56,48.78
01-07-2014,Corporate,EMEA,121.5,59.52
25-04-2011,Corporate,Africa,81.42,38.25
29-10-2012,Corporate,EMEA,37.08,16.2
29-11-2013,Consumer,EMEA,107.82,24.78
17-04-2012,Consumer,LATAM,88.68,32.76
27-06-2012,Consumer,LATAM,59.64,4.96
04-11-2011,Consumer,EU,102.87,40.05
07-11-2011,Consumer,EU,165.9,76.2
18-08-2014,Consumer,EU,53.91,12.39
04-07-2013,Corporate,EU,105.72,29.52
11-08-2014,Home Office,EU,157.464,59.454
26-12-2013,Consumer,EU,304.2405,71.5005
14-01-2011,Corporate,APAC,79.992,5.742
16-01-2013,Corporate,APAC,109.998,4.878
01-09-2014,Consumer,US,229.544,83.2097
13-11-2014,Consumer,Africa,57.96,0.48
17-04-2012,Home Office,Africa,54.12,15.12
23-03-2013,Home Office,EMEA,146.82,42.57
20-04-2013,Corporate,EMEA,121.08,41.16
22-10-2014,Corporate,Africa,41.7,6.24
25-02-2014,Consumer,EMEA,198.732,-213.648
10-11-2014,Consumer,LATAM,30.528,-8.232
28-02-2014,Home Office,LATAM,205.92,51.36
19-07-2013,Corporate,LATAM,111.28,54.52
13-08-2014,Consumer,EU,34.38,8.91
24-06-2011,Consumer,EU,125.1,4.95
15-12-2012,Consumer,EU,113.64,17.04
11-02-2014,Home Office,APAC,267.3,11.88
20-02-2013,Consumer,APAC,124.092,-11.058
13-10-2011,Corporate,APAC,145.89,17.46
18-04-2014,Consumer,APAC,40.68,12.96
22-08-2014,Corporate,US,83.88,29.358
23-09-2014,Home Office,EMEA,101.976,-150.444
10-09-2013,Consumer,LATAM,81.28,-18.32
09-07-2013,Consumer,EU,52.44,3.6
04-09-2014,Corporate,EU,117.12,52.68
26-09-2011,Consumer,EU,130.62,37.86
13-08-2013,Consumer,EU,106.68,-87.57
17-11-2011,Corporate,US,124.41,14.9292
03-11-2011,Consumer,EMEA,113.952,-111.168
25-10-2014,Consumer,LATAM,112.86,12.24
31-07-2013,Corporate,LATAM,81.9,32.76
13-05-2014,Home Office,APAC,44.928,12.978
11-08-2012,Consumer,APAC,26.22,5.22
21-04-2011,Corporate,APAC,61.62,-6.18
07-11-2014,Home Office,US,45.36,22.2264
15-05-2014,Corporate,US,74,37
16-09-2014,Corporate,US,81.96,0
28-03-2011,Home Office,US,330.588,-143.2548
27-06-2012,Consumer,EMEA,38.112,-45.768
16-06-2014,Corporate,Africa,203.52,18.24
15-09-2014,Consumer,Africa,29.85,6.84
26-09-2014,Corporate,EMEA,144.096,-90.084
23-12-2011,Corporate,LATAM,40.576,-3.064
19-09-2013,Corporate,APAC,131.58,15.75
23-10-2014,Corporate,APAC,122.067,14.877
05-08-2013,Consumer,APAC,100.92,45.36
24-07-2013,Consumer,US,175.92,15.393
16-04-2012,Consumer,Canada,124.68,17.4
03-03-2011,Consumer,Africa,119.07,-99.27
14-03-2011,Consumer,Africa,218.64,10.92
12-06-2012,Consumer,EMEA,86.22,18
03-06-2013,Consumer,Canada,132,32.88
22-09-2014,Home Office,LATAM,159.2,23.84
05-11-2012,Consumer,LATAM,97.24,17.48
26-09-2014,Consumer,LATAM,80.28,30.42
18-12-2013,Consumer,EU,112.35,0
16-01-2013,Consumer,EU,303.825,-18.375
22-10-2011,Corporate,EU,135.72,14.88
20-07-2011,Consumer,EU,33.66,10.08
29-07-2013,Consumer,EU,88.128,22.488
18-06-2012,Corporate,APAC,140.7597,25.4097
29-11-2012,Consumer,APAC,71.172,11.772
26-03-2013,Corporate,APAC,58.0509,-37.2591
21-08-2013,Home Office,APAC,96.66,3.78
23-09-2014,Corporate,US,40.176,14.5638
02-12-2013,Consumer,US,85.246,-1.2178
15-08-2011,Consumer,US,92.94,41.823
01-01-2014,Consumer,EMEA,54,4.86
27-08-2014,Consumer,EMEA,363.06,-314.94
28-01-2013,Corporate,Africa,30.48,13.68
20-12-2012,Corporate,LATAM,64.96,31.12
08-09-2011,Consumer,LATAM,156.28032,-21.95968
21-12-2012,Consumer,LATAM,69.12,2.76
02-10-2012,Corporate,LATAM,102.9,13.7
21-12-2012,Consumer,EU,130.458,-20.022
10-12-2012,Consumer,EU,125.25,7.5
21-07-2014,Consumer,EU,62.4,8.1
12-02-2013,Consumer,EU,188.16,3.6
25-06-2013,Home Office,EU,71.52,23.52
04-06-2014,Consumer,APAC,136.242,-6.138
15-08-2013,Home Office,APAC,98.9175,-54.0825
23-03-2012,Consumer,Africa,85.32,40.08
16-12-2014,Consumer,Africa,110.04,8.79
21-04-2012,Home Office,LATAM,126.4,36.64
29-04-2013,Consumer,LATAM,40.14,11.22
18-10-2013,Consumer,LATAM,127.7,35.7
30-04-2013,Home Office,LATAM,97.2,0
10-04-2014,Corporate,LATAM,111.06,24.42
16-04-2013,Corporate,EU,126.45,6.3
03-11-2014,Consumer,APAC,184.8,73.8
12-07-2012,Consumer,APAC,58.2,4.56
27-08-2013,Home Office,APAC,180.6,77.64
06-12-2014,Corporate,US,205.03,67.6599
02-03-2013,Corporate,US,159.984,13.9986
29-09-2011,Corporate,US,55.44,18.018
15-01-2014,Consumer,US,111.984,6.999
15-11-2013,Home Office,EMEA,52.86,4.74
03-12-2013,Corporate,EMEA,213.528,-315.012
21-03-2013,Consumer,EMEA,55.92,8.34
28-10-2014,Consumer,LATAM,561,44.8
08-04-2014,Corporate,LATAM,112.824,-50.856
03-12-2013,Consumer,EU,49.08,21.54
10-01-2014,Home Office,Africa,86.4,12
20-06-2013,Corporate,Africa,73.95,7.38
04-07-2013,Home Office,LATAM,123.48,41.86
18-09-2013,Home Office,LATAM,151.236,5.016
05-04-2013,Consumer,LATAM,33.18,9.6
16-03-2012,Consumer,EU,47.682,0.522
03-08-2012,Home Office,EU,67.5,12.06
09-08-2012,Consumer,APAC,54.72,6
15-11-2012,Consumer,APAC,109.665,-30.735
22-04-2014,Consumer,US,97.264,-243.16
18-02-2014,Home Office,US,166.45,39.948
20-11-2012,Consumer,US,62.88,-50.304
18-07-2014,Home Office,Africa,83.46,33.36
11-06-2014,Consumer,LATAM,86.96,22.6
09-12-2013,Corporate,LATAM,169.92,15.24
14-09-2012,Consumer,LATAM,252.3,10.08
25-09-2013,Home Office,LATAM,283.2,2.82
25-06-2013,Corporate,LATAM,61.84,8
29-08-2012,Consumer,EU,263.655,17.505
03-08-2012,Home Office,EU,152.82,4.32
13-11-2011,Home Office,EU,88.74,15.03
28-07-2011,Consumer,APAC,49.0779,-5.3721
10-05-2014,Consumer,APAC,127.584,-23.496
27-05-2013,Home Office,APAC,115.416,-3.864
10-10-2013,Home Office,EMEA,91.152,-145.848
04-09-2013,Consumer,EMEA,30.288,-18.192
25-04-2013,Consumer,EMEA,48.84,0
08-08-2014,Corporate,Africa,47.04,18.33
02-07-2014,Consumer,EMEA,96.6,11.58
21-10-2014,Consumer,LATAM,42.18,5.46
20-12-2013,Corporate,LATAM,105.52,18.96
13-06-2011,Consumer,EU,238.68,-47.76
05-01-2012,Consumer,EU,136.152,23.742
22-01-2013,Corporate,EU,173.79,24.3
21-09-2012,Consumer,APAC,52.218,6.378
03-10-2012,Consumer,US,120.666,18.4548
31-05-2013,Corporate,US,167.84,11.7488
18-04-2014,Corporate,US,195.136,-43.9056
28-08-2014,Consumer,Africa,62.16,4.95
26-12-2011,Consumer,Africa,116.04,27.84
05-09-2013,Home Office,LATAM,29.28,-11.72
11-06-2012,Consumer,LATAM,110.48,22.08
02-08-2012,Corporate,EU,116.025,-6.975
20-11-2014,Consumer,EU,193.68,73.56
25-10-2012,Consumer,APAC,102.69,38.85
12-03-2014,Consumer,APAC,91.2024,-53.3976
24-04-2013,Home Office,APAC,86.94,7.62
23-06-2011,Corporate,APAC,64.557,27.927
09-06-2014,Corporate,US,85.056,28.7064
08-08-2014,Consumer,US,79.992,21.9978
30-11-2013,Corporate,US,58.416,16.7946
14-11-2014,Consumer,Africa,206.76,66.12
02-04-2011,Consumer,Africa,81.03,17.82
14-11-2013,Consumer,Africa,120.84,19.32
20-09-2011,Consumer,EMEA,111.84,54.72
28-08-2012,Consumer,LATAM,137.088,-34.272
27-06-2012,Corporate,EU,141.678,44.958
13-12-2013,Corporate,APAC,171.9096,-12.5304
12-12-2014,Home Office,APAC,125.19,29.97
28-08-2013,Corporate,APAC,133.02,2.61
01-10-2014,Consumer,APAC,116.388,-103.212
30-12-2013,Consumer,US,81.96,22.9488
09-05-2012,Consumer,Africa,93,19.44
13-11-2013,Consumer,EMEA,44.13,18.09
01-11-2012,Consumer,LATAM,151.52,47.32
06-04-2012,Home Office,LATAM,37.32,4.8
05-08-2013,Home Office,EU,219.6,-140.64
03-01-2012,Corporate,EU,50.25,12.54
26-06-2012,Corporate,APAC,151.74,57.3
24-09-2014,Home Office,APAC,135.324,29.964
28-11-2013,Home Office,APAC,133.65,50.4
12-06-2014,Consumer,US,174.42,41.8608
07-05-2014,Consumer,US,191.968,28.7952
22-09-2012,Corporate,EMEA,88.44,35.37
18-10-2013,Consumer,Africa,130.62,10.44
17-09-2014,Consumer,EMEA,43.92,19.32
20-06-2013,Home Office,LATAM,229.12,-11.52
26-11-2013,Corporate,LATAM,225.24,58.56
14-07-2014,Consumer,EU,109.08,52.32
15-10-2012,Consumer,APAC,126.75,18.9
02-04-2011,Consumer,APAC,149.58,55.08
09-05-2011,Corporate,APAC,134.217,32.787
25-12-2012,Consumer,APAC,83.439,-17.181
20-03-2012,Home Office,APAC,98.07,3.78
26-12-2014,Consumer,EMEA,105.912,-50.328
05-09-2012,Consumer,EMEA,146.7,20.52
06-09-2012,Consumer,Africa,144.18,7.2
24-01-2014,Consumer,Africa,83.4,3.3
26-02-2011,Corporate,LATAM,177.36,54.96
28-11-2011,Consumer,LATAM,77.52,-29.76
13-11-2012,Consumer,LATAM,118.86,47.46
31-05-2013,Consumer,EU,155.52,23.31
23-06-2012,Consumer,EU,47.304,11.034
21-09-2012,Corporate,APAC,87.7476,6.2676
02-09-2011,Consumer,APAC,52.8,19.5
12-12-2014,Consumer,APAC,47.52,23.28
03-10-2011,Corporate,US,122.352,13.7646
26-12-2014,Consumer,US,158.928,41.7186
13-04-2011,Home Office,Africa,100.02,0.96
23-12-2011,Corporate,LATAM,70.728,3.528
07-05-2014,Consumer,LATAM,97.74,10.74
14-08-2013,Consumer,EU,110.16,-16.56
01-08-2012,Consumer,EU,53.28,4.74
13-06-2012,Consumer,APAC,74.094,-36.456
12-03-2011,Consumer,APAC,93.96,30.96
22-10-2013,Consumer,US,106.08,-9.282
12-06-2013,Home Office,EMEA,166.89,25.02
24-01-2014,Consumer,Africa,95.04,30.36
21-07-2014,Consumer,LATAM,70.34252,-79.89748
15-05-2013,Corporate,LATAM,73.536,-9.204
20-08-2013,Consumer,LATAM,124.8,26.16
01-11-2011,Consumer,EU,125.37,0
05-11-2012,Consumer,US,27.2,2.04
21-06-2012,Consumer,EMEA,79.356,-21.834
24-08-2011,Home Office,EMEA,30.744,-47.166
17-10-2012,Home Office,Africa,285.12,-532.32
20-04-2014,Corporate,EMEA,143.13,57.24
20-04-2011,Corporate,EMEA,109.95,12.09
06-09-2013,Consumer,EMEA,54.66,7.08
26-12-2013,Consumer,LATAM,97.02,35.88
17-06-2011,Consumer,LATAM,93.06,8.34
14-03-2014,Home Office,LATAM,164.6,21.36
17-06-2014,Home Office,LATAM,42.96,-16.48
04-10-2011,Home Office,LATAM,211.992,-132.528
11-12-2013,Corporate,LATAM,66.22,16.52
07-04-2013,Corporate,LATAM,62.64,0.6
03-06-2014,Consumer,EU,170.52,68.04
27-08-2014,Consumer,APAC,455.49,86.49
21-09-2012,Corporate,APAC,148.8,46.08
18-09-2012,Consumer,EMEA,38.31,4.2
27-06-2011,Home Office,Africa,88.53,3.54
11-06-2014,Corporate,LATAM,144.096,-26.424
12-11-2014,Corporate,LATAM,99.72,39.84
16-04-2014,Consumer,LATAM,121.2,27.84
09-07-2012,Corporate,LATAM,54.48,10.32
26-09-2011,Home Office,LATAM,99.72,35.88
03-08-2012,Corporate,EU,103.95,17.22
12-12-2012,Consumer,EU,135.63,40.68
30-12-2014,Consumer,APAC,49.3515,-4.5585
22-08-2014,Consumer,APAC,89.16,32.94
15-02-2014,Consumer,APAC,76.896,-7.704
16-08-2013,Corporate,APAC,34.47,1.35
03-12-2014,Consumer,APAC,55.35,22.65
22-03-2014,Corporate,APAC,90.9348,14.1348
09-09-2013,Corporate,APAC,83.7894,-11.4906
04-09-2014,Consumer,US,42.616,-68.1856
02-08-2014,Consumer,US,95.984,5.999
08-08-2014,Consumer,US,159.96,17.9955
23-09-2013,Corporate,Africa,340.38,54.42
27-06-2011,Consumer,EMEA,131.568,-55.992
18-06-2014,Corporate,Africa,101.04,29.28
28-11-2013,Consumer,EMEA,178.56,0
18-11-2013,Corporate,LATAM,176.84,33.56
07-11-2014,Corporate,LATAM,106.816,36.016
10-11-2014,Home Office,LATAM,116.712,-40.888
14-05-2014,Consumer,LATAM,100.4,8
26-12-2013,Home Office,EU,64.26,32.1
17-03-2014,Corporate,EU,75.006,26.646
31-12-2012,Consumer,EU,83.28,34.08
10-02-2014,Consumer,APAC,185.598,-2.982
02-05-2013,Consumer,APAC,49.59,17.28
22-01-2014,Home Office,US,164.99,49.497
30-01-2013,Corporate,US,156.512,52.8228
16-12-2011,Consumer,US,99.98,7.9984
13-06-2014,Consumer,Africa,118.8,49.8
10-11-2014,Consumer,LATAM,140.76,-178.36
01-02-2013,Home Office,LATAM,53.12,-4
13-12-2014,Home Office,LATAM,65.7,5.2
07-04-2014,Home Office,EU,68.67,10.98
30-07-2012,Corporate,EU,121.8,15.75
30-11-2013,Consumer,EU,146.475,17.745
11-12-2013,Consumer,EU,133.29,43.92
07-07-2014,Consumer,APAC,368.55,4.05
15-10-2012,Consumer,APAC,100.2,33.96
27-10-2014,Home Office,APAC,29.28,2.34
13-01-2012,Corporate,APAC,82.863,-58.797
04-10-2014,Home Office,APAC,79.08,33.96
06-09-2012,Corporate,US,46.32,18.0648
03-10-2013,Consumer,US,54.792,-40.1808
20-12-2014,Consumer,US,102.018,-183.6324
02-03-2011,Corporate,US,151.2,32.13
04-05-2012,Consumer,EMEA,142.74,17.1
